Unnamed: 0,Ten_xe,Nam_san_xuat,Quang_duong_da_di(km),Loai_nhien_lieu,Hop_so,Quyen_so_huu,Muc_tieu_hao(km/l),Dung_tich(cc),Cong_suat_toi_da,So_cho_ngoi,Gia_moi_lakh,Gia_theo_lakh,Tuoi_xe,Hang_xe,Km_moi_nam,Chay_nhieu,log_Quang_duong_da_di(km),Top_xe
4990.0,Maruti Swift Dzire VDI,2015.0,130500.0,1.0,0.0,1.0,26.59,1248.0,74.0,5.0,,3.6,11.0,Maruti,9422.180361305363,1.0,11.782960235741939,Maruti Swift Dzire VDI
4711.0,Hyundai Grand i10 AT Asta,2015.0,32000.0,0.0,1.0,1.0,18.9,1197.0,82.0,5.0,,4.8,11.0,Hyundai,2909.090909090909,0.0,10.373522431293592,Other
5297.0,Honda Brio V MT,2012.0,65167.0,0.0,0.0,1.0,19.4,1198.0,86.8,5.0,,3.28,14.0,Honda,4654.785714285715,1.0,11.084723829888194,Other
5848.0,Audi A6 2011-2015 35 TDI Technology,2017.0,55975.0,1.0,1.0,2.0,17.68,1968.0,174.33,5.0,,20.049999999999997,9.0,Audi,6219.444444444444,1.0,10.932678306425732,Other
1558.0,Volkswagen Ameo 1.2 MPI Highline,2017.0,22389.0,0.0,0.0,1.0,17.0,1198.0,73.75,5.0,8.68,7.23,9.0,Volkswagen,2487.6666666666665,0.0,10.0163697095928,Other
3052.0,Hyundai Xcent 1.2 CRDi S,2016.0,50000.0,1.0,0.0,1.0,25.4,1186.0,73.97,5.0,8.84,3.5,10.0,Hyundai,5000.0,0.0,10.819798284210286,Other
4536.0,Maruti A-Star Lxi,2010.0,60000.0,0.0,0.0,1.0,19.0,998.0,66.1,5.0,,1.35,16.0,Maruti,3750.0,1.0,11.002116507732017,Other
2214.0,Chevrolet Sail Hatchback 1.2 LS ABS,2014.0,14000.0,0.0,0.0,1.0,18.2,1199.0,82.5,5.0,,3.0,12.0,Chevrolet,1166.6666666666667,0.0,9.546884034617925,Other
2584.0,Hyundai i10 Sportz,2012.0,47324.0,0.0,0.0,2.0,20.36,1197.0,78.9,5.0,,4.52,14.0,Hyundai,3380.285714285714,0.0,10.764793976077524,Hyundai i10 Sportz
5837.0,Hyundai i20 Sportz 1.4 CRDi,2016.0,55036.0,1.0,0.0,1.0,22.54,1396.0,88.73,5.0,,6.35,10.0,Hyundai,5503.6,1.0,10.915760965307776,Other
2054.0,Maruti Ignis 1.2 Alpha,2017.0,1000.0,0.0,0.0,1.0,20.89,1197.0,81.8,5.0,7.87,6.36,9.0,Maruti,111.11111111111111,0.0,6.90875477931522,Other
772.0,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,2018.0,36797.0,1.0,1.0,1.0,19.27,2143.0,167.62,5.0,,20.049999999999997,8.0,Mercedes-Benz,4599.625,0.0,10.513198774854038,Other
5865.0,Maruti Swift VDI,2014.0,84000.0,1.0,0.0,1.0,22.9,1248.0,74.0,5.0,,5.25,12.0,Maruti,7000.0,1.0,11.338583982516495,Maruti Swift VDI
1517.0,Honda Jazz 1.2 E i VTEC,2018.0,38593.0,0.0,0.0,1.0,18.7,1199.0,88.7,5.0,,6.17,8.0,Honda,4824.125,0.0,10.560852102956302,Other
3157.0,Tata Nano Twist XT,2014.0,16810.0,0.0,0.0,1.0,25.4,624.0,37.5,4.0,,1.6,12.0,Tata,1400.8333333333333,0.0,9.72978871303306,Other
5851.0,Maruti Celerio ZXI AT,2015.0,40337.0,0.0,1.0,1.0,23.1,998.0,67.04,5.0,,4.45,11.0,Maruti,3667.0,0.0,10.605049231697091,Other
424.0,Volkswagen Jetta 2007-2011 1.9 L TDI,2010.0,42021.0,1.0,0.0,1.0,6.499999999999998,1968.0,98.6,5.0,,5.45,16.0,Volkswagen,2626.3125,0.0,10.645948569648995,Other
123.0,Maruti Wagon R LXI BS IV,2011.0,43874.0,0.0,0.0,1.0,18.9,998.0,67.1,5.0,,2.45,15.0,Maruti,2924.9333333333334,0.0,10.689099960768168,Other
4998.0,Volkswagen Polo 1.5 TDI Comfortline,2015.0,66000.0,1.0,0.0,1.0,20.14,1498.0,88.0,5.0,9.56,4.91,11.0,Volkswagen,6000.0,1.0,11.097425172408931,Other
3701.0,Volkswagen Ameo 1.2 MPI Comfortline,2016.0,18456.0,0.0,0.0,1.0,17.0,1198.0,73.75,5.0,,5.75,10.0,Volkswagen,1845.6,0.0,9.823198981307291,Other
3316.0,Mahindra Ssangyong Rexton RX5,2012.0,73670.0,1.0,0.0,1.0,12.83,2696.0,162.0,7.0,,12.5,14.0,Mahindra,5262.142857142857,1.0,11.207364513631155,Other
824.0,Renault KWID RXT,2016.0,4152.0,0.0,0.0,1.0,25.17,799.0,53.3,5.0,,3.15,10.0,Renault,415.2,0.0,8.331586243630754,Other
1411.0,Hyundai Verna CRDi SX,2013.0,75000.0,1.0,0.0,1.0,16.8,1493.0,110.0,5.0,,6.0,13.0,Hyundai,5769.2307692307695,1.0,11.225256725762893,Other
1390.0,BMW 3 Series 320d Luxury Line,2013.0,30000.0,1.0,1.0,1.0,18.88,1995.0,184.0,5.0,,20.049999999999997,13.0,BMW,2307.6923076923076,0.0,10.308985993422082,Other
2160.0,Honda City i-VTEC CVT VX,2017.0,17000.0,0.0,1.0,1.0,18.0,1497.0,117.3,5.0,15.29,11.6,9.0,Honda,1888.888888888889,0.0,9.741027444837728,Other
5063.0,Hyundai Creta 1.6 SX Plus Petrol Automatic,2016.0,28000.0,0.0,1.0,1.0,13.0,1591.0,121.3,5.0,,11.85,10.0,Hyundai,2800.0,0.0,10.239995502805316,Other
1584.0,Toyota Fortuner 3.0 Diesel,2010.0,130500.0,1.0,0.0,2.0,11.5,2982.0,171.0,7.0,,11.0,16.0,Toyota,8437.5,1.0,11.813037464800539,Toyota Fortuner 3.0 Diesel
1647.0,Nissan Terrano XL,2013.0,31000.0,0.0,0.0,1.0,13.24,1598.0,102.5,5.0,,4.95,13.0,Nissan,2384.6153846153848,0.0,10.34177474101152,Other
1804.0,Hyundai Verna 1.6 SX,2014.0,83558.0,1.0,0.0,1.0,22.32,1582.0,126.32,5.0,,6.98,12.0,Hyundai,6963.166666666667,1.0,11.333308248150352,Other
3355.0,Chevrolet Cruze LTZ AT,2015.0,62242.0,1.0,1.0,1.0,14.39,1998.0,163.7,5.0,,6.62,11.0,Chevrolet,5658.363636363636,1.0,11.038801358204804,Other
5788.0,Tata Tiago 1.2 Revotron XZ,2017.0,22000.0,0.0,0.0,1.0,23.84,1199.0,84.0,5.0,6.42,4.8,9.0,Tata,2444.4444444444443,0.0,9.99884318585288,Other
5355.0,Honda Civic 2006-2010 1.8 S MT,2008.0,69972.0,0.0,0.0,1.0,13.5,1799.0,130.0,5.0,,3.8,18.0,Honda,3887.3333333333335,1.0,11.155864732338893,Other
402.0,Maruti Alto LX,2010.0,125000.0,0.0,0.0,1.0,19.7,796.0,46.3,5.0,,0.92,16.0,Maruti,7812.5,1.0,11.736077016252437,Other
3174.0,Hyundai Verna 1.6 SX,2011.0,34994.0,1.0,0.0,1.0,22.32,1582.0,126.32,5.0,,3.9,15.0,Hyundai,2332.9333333333334,0.0,10.46296047312364,Other
2323.0,Hyundai Xcent 1.2 Kappa S Option CNG,2016.0,36676.0,2.0,0.0,1.0,25.0,1197.0,81.86,5.0,,5.0,10.0,Hyundai,3667.6,0.0,10.509905134584978,Other
887.0,Mercedes-Benz New C-Class C 200 CGI,2011.0,48000.0,0.0,1.0,2.0,14.74,1991.0,184.0,5.0,,9.75,15.0,Mercedes-Benz,3200.0,0.0,10.778977123006351,Other
3592.0,Honda Amaze E i-Vtech,2015.0,51361.0,0.0,0.0,1.0,18.0,1198.0,86.7,5.0,,4.94,11.0,Honda,4669.181818181818,0.0,10.846653878415639,Other
5983.0,Volkswagen Polo Petrol Comfortline 1.2L,2011.0,55001.0,0.0,0.0,1.0,16.47,1198.0,73.9,5.0,,2.2,15.0,Volkswagen,3666.733333333333,1.0,10.91512482718983,Other
4708.0,BMW X3 xDrive30d M Sport,2016.0,49000.0,1.0,1.0,1.0,16.55,2993.0,226.89999999999998,5.0,,20.049999999999997,10.0,BMW,4900.0,0.0,10.799595985047786,Other
1359.0,Maruti Alto 800 2016-2019 LXI,2016.0,31000.0,0.0,0.0,1.0,24.7,796.0,47.3,5.0,,2.15,10.0,Maruti,3100.0,0.0,10.34177474101152,Other
3870.0,Toyota Etios G Safety,2011.0,36000.0,0.0,0.0,1.0,17.6,1496.0,88.7,5.0,,3.2,15.0,Toyota,2400.0,0.0,10.491301994830229,Other
5474.0,Tata Nano Twist XT,2015.0,30676.0,0.0,0.0,1.0,25.4,624.0,37.5,4.0,,2.9,11.0,Tata,2788.7272727272725,0.0,10.331268467127707,Other
2142.0,Maruti Alto K10 LXI,2012.0,100000.0,0.0,0.0,1.0,20.92,998.0,67.1,5.0,,1.8,14.0,Maruti,7142.857142857143,1.0,11.51293546492023,Other
987.0,Maruti Wagon R LXI DUO BSIII,2008.0,64226.0,3.0,0.0,1.0,17.3,1061.0,57.5,5.0,,1.45,18.0,Maruti,3568.1111111111113,1.0,11.070178962014833,Other
459.0,Audi Q7 4.2 TDI Quattro Technology,2016.0,51002.0,1.0,1.0,1.0,11.33,3164.5,226.89999999999998,7.0,,20.049999999999997,10.0,Audi,5100.2,0.0,10.83963973350584,Other
1495.0,Tata Zest Revotron 1.2 XT,2015.0,7445.0,0.0,0.0,1.0,17.57,1193.0,88.7,5.0,8.09,5.0,11.0,Tata,676.8181818181819,0.0,8.915432254432663,Other
1084.0,Volkswagen Ameo 1.2 MPI Comfortline,2017.0,55000.0,0.0,0.0,1.0,17.0,1198.0,73.75,5.0,,4.7,9.0,Volkswagen,6111.111111111111,1.0,10.915106645867503,Other
1960.0,Hyundai i10 Sportz 1.2,2010.0,62000.0,0.0,0.0,1.0,20.36,1197.0,78.9,5.0,,2.1,16.0,Hyundai,3875.0,1.0,11.034905792929415,Other
5176.0,Hyundai EON D Lite Plus,2016.0,29832.0,0.0,0.0,1.0,21.1,814.0,55.2,5.0,,3.29,10.0,Hyundai,2983.2,0.0,10.30337044234806,Other
692.0,Hyundai i10 Sportz,2011.0,35000.0,0.0,0.0,1.0,20.36,1197.0,78.9,5.0,,2.75,15.0,Hyundai,2333.3333333333335,0.0,10.463131911491967,Hyundai i10 Sportz
2445.0,BMW 5 Series 520d Luxury Line,2013.0,55000.0,1.0,1.0,1.0,22.48,1995.0,190.0,5.0,63.71,20.049999999999997,13.0,BMW,4230.7692307692305,1.0,10.915106645867503,Other
644.0,BMW 3 Series 320d Highline,2014.0,69330.0,1.0,1.0,1.0,16.07,1995.0,181.0,5.0,,20.049999999999997,12.0,BMW,5777.5,1.0,11.146647415602889,Other
2408.0,Mahindra Scorpio S2 7 Seater,2014.0,87200.0,1.0,0.0,1.0,15.4,2523.0,75.0,7.0,,7.75,12.0,Mahindra,7266.666666666667,1.0,11.375971077721223,Other
2848.0,Maruti Wagon R LXI BS IV,2014.0,65694.0,0.0,0.0,1.0,18.9,998.0,67.1,5.0,,3.25,12.0,Maruti,5474.5,1.0,11.092778098075922,Other
1963.0,Mercedes-Benz GLA Class 200 d Sport,2017.0,35000.0,1.0,1.0,1.0,17.9,2143.0,136.0,5.0,41.94,20.049999999999997,9.0,Mercedes-Benz,3888.8888888888887,0.0,10.463131911491967,Other
3565.0,Maruti Ertiga ZDI,2015.0,74000.0,1.0,0.0,1.0,20.77,1248.0,88.8,7.0,,8.75,11.0,Maruti,6727.272727272727,1.0,11.211833885608513,Maruti Ertiga ZDI
4144.0,Tata Indigo CS eVX,2016.0,52000.0,1.0,0.0,2.0,25.0,1396.0,69.01,5.0,,2.4,10.0,Tata,5200.0,0.0,10.859018228147887,Other
3081.0,Hyundai i20 1.4 Asta CRDi with AVN,2012.0,75000.0,1.0,0.0,1.0,23.0,1396.0,90.0,5.0,,4.0,14.0,Hyundai,5357.142857142857,1.0,11.225256725762893,Other
3916.0,Maruti Ertiga SHVS VDI,2015.0,93700.0,1.0,0.0,1.0,24.52,1248.0,88.5,7.0,,7.85,11.0,Maruti,8518.181818181818,1.0,11.447864140528155,Other
4505.0,Honda Amaze S i-VTEC,2014.0,18776.0,0.0,0.0,1.0,17.8,1198.0,86.7,5.0,,4.75,12.0,Honda,1564.6666666666667,0.0,9.840387995592812,Other
2730.0,Maruti Swift Dzire VXI,2014.0,58310.0,0.0,0.0,2.0,19.1,1197.0,85.8,5.0,,5.39,12.0,Maruti,4859.166666666667,1.0,10.973546033786176,Other
1088.0,Jaguar XF 3.0 Litre S Premium Luxury,2012.0,29000.0,1.0,1.0,1.0,14.74,2993.0,226.89999999999998,5.0,,20.0,14.0,Other,2071.4285714285716,0.0,10.275085591132715,Other
4462.0,Maruti Celerio VXI AT,2014.0,44000.0,0.0,1.0,1.0,23.1,998.0,67.04,5.0,,4.3,12.0,Maruti,3666.6666666666665,0.0,10.691967639914864,Other
5733.0,Ford Figo Petrol ZXI,2012.0,75464.0,0.0,0.0,1.0,15.6,1196.0,70.0,5.0,,3.62,14.0,Ford,5390.285714285715,1.0,11.231424251593529,Other
4132.0,Maruti Swift Dzire ZXI,2017.0,28000.0,0.0,0.0,1.0,20.85,1197.0,83.14,5.0,,6.25,9.0,Maruti,3111.1111111111113,0.0,10.239995502805316,Other
1893.0,Audi A7 2011-2015 3.0 TDI Quattro,2014.0,60336.0,1.0,1.0,2.0,14.4,2967.0,226.89999999999998,5.0,,20.049999999999997,12.0,Audi,5028.0,1.0,11.007700793213884,Other
4524.0,Hyundai Santa Fe 4X4,2011.0,130500.0,1.0,0.0,2.0,14.66,2199.0,194.3,7.0,,8.9,15.0,Hyundai,9422.180361305363,1.0,11.904974309480183,Other
392.0,Mercedes-Benz S Class 2005 2013 S 350 CDI,2017.0,56451.0,1.0,1.0,1.0,13.5,2987.0,226.89999999999998,5.0,,20.049999999999997,9.0,Mercedes-Benz,6272.333333333333,1.0,10.941145998533898,Other
2510.0,BMW 3 Series 320d Luxury Line,2014.0,18600.0,1.0,1.0,2.0,22.69,1995.0,190.0,5.0,54.43,20.049999999999997,12.0,BMW,1550.0,0.0,9.83097062169695,Other
1860.0,Volkswagen Vento Diesel Highline,2013.0,130500.0,1.0,0.0,1.0,20.54,1598.0,103.6,5.0,,5.9,13.0,Volkswagen,9422.180361305363,1.0,13.487007879880162,Volkswagen Vento Diesel Highline
3059.0,BMW 3 Series 320d Luxury Line,2019.0,87000.0,1.0,1.0,1.0,22.69,1995.0,190.0,5.0,52.46,6.67,7.0,BMW,9422.180361305363,1.0,11.373674891823535,Other
4087.0,Maruti Celerio VXI AT Optional,2017.0,20000.0,0.0,1.0,1.0,23.1,998.0,67.04,5.0,,4.7,9.0,Maruti,2222.222222222222,0.0,9.90353755128617,Other
3630.0,Hyundai Creta 1.6 SX Plus Petrol Automatic,2018.0,32434.0,0.0,1.0,1.0,13.0,1591.0,121.3,5.0,,14.35,8.0,Hyundai,4054.25,0.0,10.386993365647156,Other
850.0,Toyota Innova Crysta 2.4 ZX MT,2017.0,43200.0,1.0,0.0,1.0,13.68,2393.0,147.8,7.0,25.52,18.6,9.0,Toyota,4800.0,0.0,10.673618922112436,Other
545.0,Maruti SX4 ZXI AT Leather,2009.0,77652.0,0.0,1.0,1.0,12.6,1586.0,103.2,5.0,,2.85,17.0,Maruti,4567.764705882353,1.0,11.260005462730717,Other
3751.0,Honda Amaze S i-Vtech,2013.0,40000.0,0.0,0.0,1.0,18.0,1198.0,86.7,5.0,,3.25,13.0,Honda,3076.923076923077,0.0,10.596659732783579,Other
91.0,Toyota Fortuner 4x2 Manual,2014.0,107000.0,1.0,0.0,1.0,13.0,2982.0,168.5,7.0,,16.5,12.0,Toyota,8916.666666666666,1.0,11.580593459194764,Other
3706.0,BMW 3 Series Luxury Line,2016.0,31000.0,1.0,1.0,1.0,21.76,1995.0,190.0,5.0,60.88,20.049999999999997,10.0,BMW,3100.0,0.0,10.34177474101152,Other
5913.0,Maruti Swift Dzire ZDi,2010.0,100000.0,1.0,0.0,1.0,19.3,1248.0,73.9,5.0,,4.5,16.0,Maruti,6250.0,1.0,11.51293546492023,Other
6000.0,Hyundai i20 Sportz 1.2,2014.0,68010.0,0.0,0.0,2.0,18.5,1197.0,82.85,5.0,,5.25,12.0,Hyundai,5667.5,1.0,11.127424735781627,Other
1989.0,Hyundai i20 1.4 CRDi Magna,2012.0,71360.0,1.0,0.0,1.0,21.9,1396.0,90.0,5.0,,3.95,14.0,Hyundai,5097.142857142857,1.0,11.175506780608618,Other
3267.0,Honda Amaze S i-Dtech,2015.0,58000.0,1.0,0.0,1.0,25.8,1498.0,98.6,5.0,,4.45,11.0,Honda,5272.727272727273,1.0,10.968215530759236,Honda Amaze S i-Dtech
3965.0,Honda Accord 2.4 AT,2011.0,87000.0,0.0,1.0,1.0,11.7,2354.0,177.6,5.0,,5.4,15.0,Honda,5800.0,1.0,11.373674891823535,Other
3173.0,Maruti Dzire LDI,2012.0,130500.0,1.0,0.0,3.0,28.4,1248.0,73.75,5.0,7.91,2.25,14.0,Maruti,9422.180361305363,1.0,11.918397239722838,Other
4917.0,Mahindra TUV 300 2015-2019 T8,2017.0,22251.0,1.0,0.0,1.0,18.49,1493.0,100.0,7.0,,8.75,9.0,Mahindra,2472.3333333333335,0.0,10.010187171195184,Other
5565.0,Hyundai Verna SX CRDi AT,2012.0,97000.0,1.0,1.0,2.0,19.08,1582.0,126.32,5.0,,6.5,14.0,Hyundai,6928.571428571428,1.0,11.48247656671073,Other
5641.0,Ford Endeavour 3.0L 4X4 AT,2012.0,45840.0,1.0,1.0,1.0,11.4,2953.0,153.86,7.0,,8.41,14.0,Ford,3274.285714285714,0.0,10.732934166159403,Other
2987.0,Hyundai Verna 1.6 SX VTVT,2014.0,9000.0,0.0,0.0,2.0,17.01,1591.0,121.3,5.0,,5.5,12.0,Hyundai,750.0,0.0,9.105090961257085,Other
3488.0,Audi Q7 3.0 TDI quattro,2012.0,91743.0,1.0,1.0,1.0,12.07,2967.0,226.89999999999998,7.0,,20.049999999999997,14.0,Audi,6553.071428571428,1.0,11.426757368683097,Other
2547.0,BMW X6 xDrive 40d M Sport,2016.0,25000.0,1.0,1.0,1.0,15.87,2993.0,226.89999999999998,5.0,,20.049999999999997,10.0,BMW,2500.0,0.0,10.12667110305036,Other
4118.0,Honda City 1.5 V MT,2012.0,77283.0,0.0,0.0,1.0,17.0,1497.0,118.0,5.0,,5.81,14.0,Honda,5520.214285714285,1.0,11.255242227381274,Honda City 1.5 V MT
1685.0,Fiat Punto EVO 1.2 Emotion,2010.0,72204.0,0.0,0.0,1.0,15.7,1172.0,67.0,5.0,,2.25,16.0,Other,4512.75,1.0,11.187264574560665,Other
1053.0,Ford Ecosport 1.5 DV5 MT Titanium,2013.0,69000.0,1.0,0.0,1.0,22.7,1498.0,89.84,5.0,,7.2,13.0,Ford,5307.692307692308,1.0,11.141876276228,Other
2972.0,Hyundai i20 1.2 Spotz,2017.0,14000.0,0.0,0.0,1.0,18.6,1197.0,81.83,5.0,,5.95,9.0,Hyundai,1555.5555555555557,0.0,9.546884034617925,Other
1970.0,Ford EcoSport 1.5 TDCi Titanium,2017.0,30453.0,1.0,0.0,1.0,22.77,1498.0,98.59,5.0,,8.45,9.0,Ford,3383.6666666666665,0.0,10.323972627400678,Other
2548.0,Chevrolet Beat LT,2010.0,30000.0,0.0,0.0,1.0,18.6,1199.0,79.4,5.0,,1.6,16.0,Chevrolet,1875.0,0.0,10.308985993422082,Other
4426.0,Ford Figo Petrol EXI,2013.0,60328.0,0.0,0.0,1.0,15.6,1196.0,70.0,5.0,,4.54,13.0,Ford,4640.615384615385,1.0,11.007568195796024,Other
4920.0,Maruti Wagon R LXI CNG,2014.0,58000.0,2.0,0.0,1.0,26.6,998.0,58.16,5.0,,3.0,12.0,Maruti,4833.333333333333,1.0,10.968215530759236,Other
3926.0,Maruti Ignis 1.3 Zeta,2017.0,19000.0,1.0,0.0,1.0,26.8,1248.0,74.0,5.0,,5.91,9.0,Maruti,2111.1111111111113,0.0,9.852246888342531,Other
240.0,Chevrolet Beat Diesel LT,2013.0,74000.0,1.0,0.0,1.0,25.44,936.0,57.6,5.0,,2.65,13.0,Chevrolet,5692.307692307692,1.0,11.211833885608513,Other
5632.0,Toyota Etios 1.4 VXD,2018.0,3000.0,1.0,0.0,1.0,23.59,1364.0,67.04,5.0,10.63,7.9,8.0,Toyota,375.0,0.0,8.006700845440367,Other
4538.0,Skoda Yeti Elegance,2010.0,110009.0,1.0,0.0,1.0,17.67,1968.0,138.08,5.0,,6.99,16.0,Skoda,6875.5625,1.0,11.608326549733482,Other
1138.0,BMW 5 Series 2013-2017 530d M Sport,2015.0,16900.0,1.0,1.0,1.0,14.69,2993.0,226.89999999999998,5.0,,20.049999999999997,11.0,BMW,1536.3636363636363,0.0,9.735128070758227,Other
2903.0,Hyundai EON Era Plus,2013.0,22000.0,0.0,0.0,1.0,21.1,814.0,55.2,5.0,,2.6,13.0,Hyundai,1692.3076923076924,0.0,9.99884318585288,Other
1814.0,Hyundai Elantra CRDi SX,2012.0,98008.0,1.0,0.0,1.0,22.7,1582.0,126.24,5.0,,6.25,14.0,Hyundai,7000.571428571428,1.0,11.492814590170669,Other
4976.0,Ford Ecosport 1.5 DV5 MT Titanium,2014.0,93321.0,1.0,0.0,1.0,22.7,1498.0,89.84,5.0,,6.25,12.0,Ford,7776.75,1.0,11.443811157538802,Other
163.0,Mahindra XUV500 W8 2WD,2012.0,32792.0,1.0,0.0,1.0,15.1,2179.0,140.0,7.0,,7.9,14.0,Mahindra,2342.285714285714,0.0,10.397970356961945,Mahindra XUV500 W8 2WD
4541.0,BMW 3 Series 320d,2011.0,51000.0,1.0,1.0,1.0,22.69,1995.0,190.0,5.0,47.87,10.5,15.0,BMW,3400.0,0.0,10.839600519357369,BMW 3 Series 320d
5723.0,Mercedes-Benz B Class B180,2013.0,30000.0,0.0,1.0,2.0,14.8,1595.0,120.7,5.0,,11.0,13.0,Mercedes-Benz,2307.6923076923076,0.0,10.308985993422082,Other
5666.0,Hyundai i20 1.2 Asta,2017.0,9000.0,0.0,0.0,1.0,18.6,1197.0,81.83,5.0,,6.85,9.0,Hyundai,1000.0,0.0,9.105090961257085,Other
4852.0,Ford Figo Diesel EXI,2010.0,107389.0,1.0,0.0,2.0,20.0,1399.0,68.0,5.0,,1.9,16.0,Ford,6711.8125,1.0,11.584222346852263,Other
4512.0,Maruti Swift Dzire LXI,2013.0,59350.0,0.0,0.0,1.0,19.1,1197.0,85.8,5.0,,4.16,13.0,Maruti,4565.384615384615,1.0,10.99122424909553,Other
4340.0,Honda City i VTEC VX,2014.0,39000.0,0.0,0.0,1.0,17.4,1497.0,117.3,5.0,,6.25,12.0,Honda,3250.0,0.0,10.571342565808699,Other
268.0,Maruti A-Star Vxi,2010.0,67000.0,0.0,0.0,1.0,19.0,998.0,66.1,5.0,,2.0,16.0,Maruti,4187.5,1.0,11.112462823634855,Other
2011.0,Renault KWID RXT,2017.0,25000.0,0.0,0.0,1.0,25.17,799.0,53.3,5.0,,2.99,9.0,Renault,2777.777777777778,0.0,10.12667110305036,Other
1820.0,Maruti Swift Dzire ZXi,2015.0,27000.0,0.0,0.0,1.0,17.5,1298.0,85.8,5.0,,4.45,11.0,Maruti,2454.5454545454545,0.0,10.203629181337648,Other
3301.0,Maruti Ertiga ZDI,2014.0,57000.0,1.0,0.0,1.0,20.77,1248.0,88.8,7.0,,7.0,12.0,Maruti,4750.0,1.0,10.950824090522445,Maruti Ertiga ZDI
3835.0,Honda Civic 2006-2010 1.8 V AT,2011.0,56361.0,0.0,1.0,1.0,12.9,1799.0,130.0,5.0,,4.38,15.0,Honda,3757.4,1.0,10.939550451543395,Other
3001.0,Maruti Swift Dzire VDI,2014.0,29000.0,1.0,0.0,1.0,23.4,1248.0,74.0,5.0,,5.75,12.0,Maruti,2416.6666666666665,0.0,10.275085591132715,Maruti Swift Dzire VDI
4275.0,Maruti Celerio VXI AT,2015.0,26725.0,0.0,1.0,1.0,23.1,998.0,67.04,5.0,,4.25,11.0,Maruti,2429.5454545454545,0.0,10.193392153341007,Other
2929.0,Audi A6 2.7 TDI,2013.0,90000.0,1.0,1.0,2.0,12.4,2698.0,179.5,5.0,,20.049999999999997,13.0,Audi,6923.076923076923,1.0,11.407576060361786,Other
4304.0,Volkswagen Polo 1.5 TDI Highline,2015.0,62000.0,1.0,0.0,1.0,20.14,1498.0,88.8,5.0,,6.25,11.0,Volkswagen,5636.363636363636,1.0,11.034905792929415,Volkswagen Polo 1.5 TDI Highline
5516.0,BMW X3 xDrive 20d Luxury Line,2018.0,1400.0,1.0,1.0,1.0,18.56,1995.0,190.0,5.0,70.55,20.049999999999997,8.0,BMW,175.0,0.0,7.244941546337007,Other
1436.0,Ford Figo Diesel ZXI,2010.0,90000.0,1.0,0.0,1.0,20.0,1399.0,68.0,5.0,,2.6,16.0,Ford,5625.0,1.0,11.407576060361786,Other
401.0,Mitsubishi Pajero Sport 4X2 AT DualTone BlackTop,2018.0,12000.0,1.0,1.0,1.0,13.5,2477.0,175.56,7.0,33.91,20.049999999999997,8.0,Other,1500.0,0.0,9.392745258631441,Other
3951.0,Maruti SX4 S Cross DDiS 320 Zeta,2016.0,38000.0,1.0,0.0,1.0,22.7,1598.0,118.0,5.0,,7.85,10.0,Maruti,3800.0,0.0,10.545367754151743,Other
5024.0,Volkswagen Polo Petrol Highline 1.2L,2011.0,65000.0,0.0,0.0,2.0,16.47,1198.0,73.9,5.0,,3.0,15.0,Volkswagen,4333.333333333333,1.0,11.082157933374816,Other
952.0,Toyota Innova Crysta 2.4 ZX MT,2018.0,92056.0,1.0,0.0,1.0,13.68,2393.0,147.8,7.0,26.45,18.39,8.0,Toyota,9422.180361305363,1.0,11.430163229397278,Other
3101.0,Nissan Micra Diesel XV,2011.0,39002.0,1.0,0.0,1.0,23.08,1461.0,63.1,5.0,,2.85,15.0,Nissan,2600.133333333333,0.0,10.57139384523028,Other
3161.0,Mini Cooper 5 DOOR D,2019.0,14857.0,1.0,1.0,1.0,20.7,1496.0,113.98,5.0,41.98,20.049999999999997,7.0,Other,2122.4285714285716,0.0,9.606293719711752,Other
5366.0,Toyota Innova Crysta 2.4 GX MT,2016.0,73000.0,1.0,0.0,1.0,13.68,2393.0,147.8,7.0,19.37,16.5,10.0,Toyota,7300.0,1.0,11.19822841866684,Other
4940.0,Chevrolet Cruze LTZ,2012.0,62005.0,1.0,0.0,1.0,18.3,1991.0,147.9,5.0,,9.8,14.0,Chevrolet,4428.928571428572,1.0,11.034986433538457,Other
5592.0,Toyota Fortuner 4x4 MT,2013.0,123000.0,1.0,0.0,2.0,12.55,2982.0,168.5,7.0,,15.0,13.0,Toyota,9422.180361305363,1.0,11.719947764402807,Other
5166.0,Mercedes-Benz CLA 200 CDI Sport,2017.0,39000.0,1.0,1.0,1.0,17.9,2143.0,136.0,5.0,42.4,20.049999999999997,9.0,Mercedes-Benz,4333.333333333333,0.0,10.571342565808699,Other
3252.0,Toyota Innova 2.5 G4 Diesel 8-seater,2009.0,130500.0,1.0,0.0,1.0,12.8,2494.0,102.0,8.0,,7.25,17.0,Toyota,9422.180361305363,1.0,12.129197000747673,Other
3981.0,Ford EcoSport 1.5 TDCi Titanium,2016.0,36778.0,1.0,0.0,1.0,22.77,1498.0,98.59,5.0,,8.8,10.0,Ford,3677.8,0.0,10.512682309099187,Other
1461.0,Audi Q3 2.0 TDI Quattro,2016.0,45000.0,1.0,1.0,1.0,17.32,1968.0,184.0,5.0,,20.049999999999997,10.0,Audi,4500.0,0.0,10.714439990727769,Other
